,Country,Agriculture type,Y2009,Y2019
6236,jordan,"roots and tubers, total",118705.0,173653.0
6237,jordan,"treenuts, total",1472.0,1944.0
6238,jordan,vegetables primary,1294298.0,1212016.0
6239,kazakhstan,"almonds, with shell",144.0,85.0
6240,kazakhstan,apples,117970.0,216540.0
6241,kazakhstan,apricots,13250.0,22089.0
6242,kazakhstan,artichokes,200.0,662.0
6243,kazakhstan,barley,2518610.0,3830069.0
6244,kazakhstan,"beans, dry",550.0,196388.0
6245,kazakhstan,"beans, green",2200.0,3016.0
6246,kazakhstan,berries nes,13643.0,13654.0
6247,kazakhstan,buckwheat,61580.0,44998.0
6248,kazakhstan,cabbages and other brassicas,376270.0,581222.0
6249,kazakhstan,carrots and turnips,321530.0,604258.0
6250,kazakhstan,cauliflowers and broccoli,500.0,2121.0
6251,kazakhstan,cereals nes,42840.0,388088.0
6252,kazakhstan,cherries,10770.0,492.0
6253,kazakhstan,"cherries, sour",200.0,248.0
6254,kazakhstan,chick peas,8700.0,8774.0
6255,kazakhstan,chicory roots,3000.0,2905.0
6256,kazakhstan,"chillies and peppers, dry",356.0,452.0
6257,kazakhstan,"chillies and peppers, green",139150.0,213910.0
6258,kazakhstan,cucumbers and gherkins,270340.0,494672.0
6259,kazakhstan,eggplants (aubergines),51430.0,108065.0
6260,kazakhstan,"fruit, citrus nes",600.0,1082.0
6261,kazakhstan,"fruit, fresh nes",12200.0,9339.0
6262,kazakhstan,garlic,17610.0,49125.0
6263,kazakhstan,grapes,55720.0,90405.0
6264,kazakhstan,"groundnuts, with shell",120.0,46.0
6265,kazakhstan,"leeks, other alliaceous vegetables",57300.0,92075.0
6266,kazakhstan,lentils,244.0,75386.0
6267,kazakhstan,linseed,47650.0,1007244.0
6268,kazakhstan,maize,471200.0,895978.0
6269,kazakhstan,"maize, green",400.0,966.0
6270,kazakhstan,"melons, other (inc.cantaloupes)",273110.0,1041153.0
6271,kazakhstan,millet,31270.0,42617.0
6272,kazakhstan,mushrooms and truffles,501.0,516.0
6273,kazakhstan,mustard seed,2030.0,12829.0
6274,kazakhstan,nuts nes,80.0,62.0
6275,kazakhstan,oats,203960.0,267006.0
6276,kazakhstan,oilseeds nes,15000.0,6338.0
6277,kazakhstan,"onions, dry",388240.0,916205.0
6278,kazakhstan,"onions, shallots, green",3000.0,4437.0
6279,kazakhstan,peaches and nectarines,1890.0,3657.0
6280,kazakhstan,pears,11310.0,13864.0
6281,kazakhstan,"peas, dry",58000.0,108130.0
6282,kazakhstan,"peas, green",900.0,2131.0
6283,kazakhstan,plums and sloes,4880.0,9667.0
6284,kazakhstan,potatoes,2755570.0,3912103.0
6285,kazakhstan,quinces,600.0,928.0
6286,kazakhstan,rapeseed,107220.0,240793.0
6287,kazakhstan,"rice, paddy",306960.0,560668.0
6288,kazakhstan,"rice, paddy (rice milled equivalent)",204742.0,373966.0
6289,kazakhstan,rye,75090.0,23206.0
6290,kazakhstan,safflower seed,84100.0,199789.0
6291,kazakhstan,seed cotton,270010.0,344364.0
6292,kazakhstan,sorghum,20.0,6612.0
6293,kazakhstan,soybeans,94330.0,282185.0
6294,kazakhstan,strawberries,4640.0,6800.0
6295,kazakhstan,sugar beet,181270.0,485499.0
6296,kazakhstan,sunflower seed,367890.0,838710.0
6297,kazakhstan,"tobacco, unmanufactured",8370.0,1179.0
6298,kazakhstan,tomatoes,580890.0,790501.0
6299,kazakhstan,"vegetables, fresh nes",215610.0,372074.0
6300,kazakhstan,"vegetables, leguminous nes",29000.0,38318.0
6301,kazakhstan,"walnuts, with shell",1420.0,3814.0
6302,kazakhstan,watermelons,579190.0,1340993.0
6303,kazakhstan,wheat,17052020.0,11296643.0
6304,kazakhstan,"cereals, total",20763550.0,17355885.0
6305,kazakhstan,"citrus fruit, total",600.0,1082.0
6306,kazakhstan,fibre crops primary,0.0,0.0
6307,kazakhstan,fruit primary,1099973.0,2770911.0
6308,kazakhstan,oilcrops,988350.0,2932298.0
6309,kazakhstan,"oilcrops, cake equivalent",491741.0,1643932.0
6310,kazakhstan,"oilcrops, oil equivalent",287154.0,949873.0
6311,kazakhstan,"pulses, total",67494.0,388678.0
6312,kazakhstan,"roots and tubers, total",2755570.0,3912103.0
6313,kazakhstan,sugar crops primary,181270.0,485499.0
6314,kazakhstan,"treenuts, total",1644.0,3961.0
6315,kazakhstan,vegetables primary,2455071.0,4274274.0
6316,kuwait,barley,2306.0,2726.0
6317,kuwait,"beans, green",2018.0,2195.0
6318,kuwait,cabbages and other brassicas,17293.0,10498.0
6319,kuwait,carrots and turnips,956.0,538.0
6320,kuwait,cauliflowers and broccoli,18137.0,13803.0
6321,kuwait,"chillies and peppers, green",16686.0,13990.0
6322,kuwait,cucumbers and gherkins,45226.0,74016.0
6323,kuwait,dates,30326.0,105867.0
6324,kuwait,eggplants (aubergines),27101.0,29647.0
6325,kuwait,"fruit, fresh nes",1790.0,3747.0
6326,kuwait,garlic,195.0,304.0
6327,kuwait,grapes,36.0,203.0
6328,kuwait,lemons and limes,66.0,279.0
6329,kuwait,lettuce and chicory,11528.0,17893.0
6330,kuwait,maize,11261.0,15121.0
6331,kuwait,"melons, other (inc.cantaloupes)",2325.0,3470.0
6332,kuwait,okra,4622.0,3474.0
6333,kuwait,olives,26.0,80.0
6334,kuwait,"onions, dry",15846.0,6995.0
6335,kuwait,oranges,84.0,258.0
6336,kuwait,potatoes,34500.0,45825.0
6337,kuwait,"pumpkins, squash and gourds",15730.0,21015.0
6338,kuwait,spices nes,316.0,500.0
6339,kuwait,spinach,1236.0,821.0
6340,kuwait,strawberries,189.0,624.0
6341,kuwait,tomatoes,75584.0,94036.0
6342,kuwait,"vegetables, fresh nes",68536.0,39060.0
6343,kuwait,"vegetables, leguminous nes",1233.0,174.0
6344,kuwait,watermelons,301.0,876.0
6345,kuwait,wheat,84.0,16.0
6346,kuwait,"cereals, total",13651.0,17863.0
6347,kuwait,"citrus fruit, total",150.0,537.0
6348,kuwait,fruit primary,35117.0,115324.0
6349,kuwait,oilcrops,26.0,80.0
6350,kuwait,"oilcrops, oil equivalent",6.0,18.0
6351,kuwait,"roots and tubers, total",34500.0,45825.0
6352,kuwait,vegetables primary,321927.0,328459.0
6353,kyrgyzstan,"almonds, with shell",1517.0,1812.0
6354,kyrgyzstan,apples,113500.0,151207.0
6355,kyrgyzstan,apricots,22000.0,26051.0
6356,kyrgyzstan,barley,289670.0,465864.0
6357,kyrgyzstan,"beans, dry",67859.0,104771.0
6358,kyrgyzstan,"beans, green",6600.0,9485.0
6359,kyrgyzstan,berries nes,3500.0,4212.0
6360,kyrgyzstan,buckwheat,48.0,4.0
6361,kyrgyzstan,cabbages and other brassicas,123816.0,133609.0
6362,kyrgyzstan,carrots and turnips,168879.0,182133.0
6363,kyrgyzstan,cauliflowers and broccoli,800.0,1573.0
6364,kyrgyzstan,cherries,14000.0,4661.0
6365,kyrgyzstan,"chillies and peppers, dry",400.0,1270.0
6366,kyrgyzstan,"chillies and peppers, green",4200.0,9153.0
6367,kyrgyzstan,cucumbers and gherkins,68307.0,130007.0
6368,kyrgyzstan,currants,100.0,119.0
6369,kyrgyzstan,eggplants (aubergines),800.0,818.0
6370,kyrgyzstan,"fruit, citrus nes",160.0,67.0
6371,kyrgyzstan,"fruit, fresh nes",15000.0,9793.0
6372,kyrgyzstan,garlic,32024.0,69201.0
6373,kyrgyzstan,gooseberries,100.0,122.0
6374,kyrgyzstan,"grain, mixed",200.0,50.0
6375,kyrgyzstan,grapes,12276.0,8857.0
6376,kyrgyzstan,"groundnuts, with shell",427.0,489.0
6377,kyrgyzstan,"hazelnuts, with shell",3035.0,5349.0
6378,kyrgyzstan,kiwi fruit,400.0,432.0
6379,kyrgyzstan,"leeks, other alliaceous vegetables",100.0,374.0
6380,kyrgyzstan,lemons and limes,1.0,1.0
6381,kyrgyzstan,lettuce and chicory,700.0,2243.0
6382,kyrgyzstan,linseed,50.0,65.0
6383,kyrgyzstan,maize,486636.0,711786.0
6384,kyrgyzstan,millet,174.0,164.0
6385,kyrgyzstan,mushrooms and truffles,237.0,228.0
6386,kyrgyzstan,mustard seed,452.0,12.0
6387,kyrgyzstan,nuts nes,2139.0,2780.0
6388,kyrgyzstan,oats,3868.0,2070.0
6389,kyrgyzstan,oilseeds nes,79.0,50.0
6390,kyrgyzstan,"onions, dry",136396.0,201186.0
6391,kyrgyzstan,peaches and nectarines,15000.0,12518.0
6392,kyrgyzstan,pears,3500.0,12425.0
6393,kyrgyzstan,"peas, dry",1445.0,210.0
6394,kyrgyzstan,"peas, green",1000.0,1171.0
6395,kyrgyzstan,pepper (piper spp.),170.0,200.0
6396,kyrgyzstan,pistachios,805.0,1073.0
6397,kyrgyzstan,plums and sloes,7000.0,13563.0
6398,kyrgyzstan,potatoes,1393135.0,1373800.0
6399,kyrgyzstan,pulses nes,1975.0,180379.0
6400,kyrgyzstan,"pumpkins, squash and gourds",2100.0,3783.0
6401,kyrgyzstan,quinces,2000.0,2329.0
6402,kyrgyzstan,rapeseed,188.0,180.0
6403,kyrgyzstan,raspberries,2400.0,2837.0
6404,kyrgyzstan,"rice, paddy",20710.0,41219.0
6405,kyrgyzstan,"rice, paddy (rice milled equivalent)",13814.0,27493.0
6406,kyrgyzstan,rye,121.0,239.0
6407,kyrgyzstan,safflower seed,14636.0,12374.0
6408,kyrgyzstan,seed cotton,49195.0,58022.0
6409,kyrgyzstan,sorghum,20.0,28.0
6410,kyrgyzstan,soybeans,16.0,2835.0
6411,kyrgyzstan,spices nes,317.0,503.0
6412,kyrgyzstan,strawberries,1800.0,2346.0
6413,kyrgyzstan,sugar beet,54000.0,741128.0
6414,kyrgyzstan,sunflower seed,57506.0,15265.0
6415,kyrgyzstan,"tobacco, unmanufactured",12006.0,893.0
6416,kyrgyzstan,tomatoes,194038.0,240734.0
6417,kyrgyzstan,triticale,0.0,252.0
6418,kyrgyzstan,"vegetables, fresh nes",91828.0,117159.0
6419,kyrgyzstan,"vegetables, leguminous nes",900.0,1682.0
6420,kyrgyzstan,"walnuts, with shell",6000.0,6823.0
6421,kyrgyzstan,watermelons,137208.0,220160.0
6422,kyrgyzstan,wheat,1056656.0,601216.0
6423,kyrgyzstan,"cereals, total",1858103.0,1822892.0
6424,kyrgyzstan,"citrus fruit, total",161.0,68.0
6425,kyrgyzstan,fibre crops primary,0.0,0.0
6426,kyrgyzstan,fruit primary,349945.0,471700.0
6427,kyrgyzstan,oilcrops,122549.0,89292.0
6428,kyrgyzstan,"oilcrops, cake equivalent",52684.0,36224.0
6429,kyrgyzstan,"oilcrops, oil equivalent",34065.0,17206.0
6430,kyrgyzstan,"pulses, total",71279.0,285360.0
6431,kyrgyzstan,"roots and tubers, total",1393135.0,1373800.0
6432,kyrgyzstan,sugar crops primary,54000.0,741128.0
6433,kyrgyzstan,"treenuts, total",13496.0,17837.0
6434,kyrgyzstan,vegetables primary,832725.0,1104539.0
6435,lao people`s democratic republic,bananas,173900.0,1056465.0
6436,lao people`s democratic republic,"beans, dry",4415.0,4444.0
6437,lao people`s democratic republic,cassava,152590.0,2258702.0
6438,lao people`s democratic republic,"chillies and peppers, dry",11000.0,13866.0
6439,lao people`s democratic republic,"chillies and peppers, green",15431.0,16828.0
6440,lao people`s democratic republic,"coffee, green",46035.0,165888.0
6441,lao people`s democratic republic,"fruit, fresh nes",56000.0,46223.0
6442,lao people`s democratic republic,"fruit, stone nes",11200.0,12246.0
6443,lao people`s democratic republic,grapefruit (inc. pomelos),6107.0,6332.0
6444,lao people`s democratic republic,"groundnuts, with shell",35163.0,53185.0
6445,lao people`s democratic republic,lemons and limes,13800.0,7573.0
6446,lao people`s democratic republic,maize,1134386.0,717000.0
6447,lao people`s democratic republic,"mangoes, mangosteens, guavas",3889.0,5258.0
6448,lao people`s democratic republic,"melons, other (inc.cantaloupes)",4000.0,22024.0
6449,lao people`s democratic republic,"nutmeg, mace and cardamoms",2786.0,3042.0
6450,lao people`s democratic republic,oranges,48500.0,46572.0
6451,lao people`s democratic republic,pineapples,45780.0,43466.0
6452,lao people`s democratic republic,potatoes,36000.0,16049.0
6453,lao people`s democratic republic,pulses nes,14900.0,3781.0
6454,lao people`s democratic republic,ramie,2266.0,2713.0
6455,lao people`s democratic republic,"rice, paddy",3144800.0,3438000.0
6456,lao people`s democratic republic,"rice, paddy (rice milled equivalent)",2097582.0,2293146.0
6457,lao people`s democratic republic,roots and tubers nes,367425.0,3151593.0
6458,lao people`s democratic republic,seed cotton,6900.0,5808.0
6459,lao people`s democratic republic,sesame seed,8250.0,16655.0
6460,lao people`s democratic republic,soybeans,19425.0,12408.0
6461,lao people`s democratic republic,sugar cane,433500.0,1970566.0
6462,lao people`s democratic republic,sweet potatoes,171147.0,114885.0
6463,lao people`s democratic republic,"tangerines, mandarins, clementines, satsumas",35000.0,43072.0
6464,lao people`s democratic republic,tea,1165.0,8616.0
6465,lao people`s democratic republic,"tobacco, unmanufactured",48355.0,56706.0
6466,lao people`s democratic republic,"vegetables, fresh nes",722166.0,1527240.0
6467,lao people`s democratic republic,watermelons,114780.0,196765.0
6468,lao people`s democratic republic,"cereals, total",4279186.0,4155000.0
6469,lao people`s democratic republic,"citrus fruit, total",103407.0,103549.0
6470,lao people`s democratic republic,fibre crops primary,2266.0,2713.0
6471,lao people`s democratic republic,fruit primary,512956.0,1513627.0
6472,lao people`s democratic republic,oilcrops,69738.0,88056.0
6473,lao people`s democratic republic,"oilcrops, cake equivalent",35132.0,40373.0
6474,lao people`s democratic republic,"oilcrops, oil equivalent",18288.0,25936.0
6475,lao people`s democratic republic,"pulses, total",19315.0,8225.0
6476,lao people`s democratic republic,"roots and tubers, total",727162.0,5695873.0
6477,lao people`s democratic republic,sugar crops primary,433500.0,1970566.0
6478,lao people`s democratic republic,vegetables primary,737597.0,1544068.0
6479,lebanon,"almonds, with shell",34300.0,30887.0
6480,lebanon,"anise, badian, fennel, coriander",90.0,91.0
6481,lebanon,apples,138100.0,216861.0
6482,lebanon,apricots,29000.0,31050.0
6483,lebanon,artichokes,600.0,600.0
6484,lebanon,avocados,7200.0,17207.0
6485,lebanon,bananas,96000.0,78253.0
6486,lebanon,barley,29700.0,32000.0
6487,lebanon,"beans, dry",200.0,2878.0
6488,lebanon,"beans, green",15900.0,16533.0
6489,lebanon,"broad beans, horse beans, dry",100.0,261.0
6490,lebanon,cabbages and other brassicas,48900.0,59927.0
6491,lebanon,carobs,2200.0,3511.0
6492,lebanon,carrots and turnips,5700.0,5322.0
6493,lebanon,cauliflowers and broccoli,12900.0,19032.0
6494,lebanon,cherries,30800.0,29453.0
6495,lebanon,chick peas,1200.0,3238.0
6496,lebanon,"chillies and peppers, green",10400.0,11748.0
6497,lebanon,cucumbers and gherkins,87200.0,128713.0
6498,lebanon,eggplants (aubergines),22000.0,31625.0
6499,lebanon,figs,5900.0,4048.0
6500,lebanon,"fruit, fresh nes",45800.0,54244.0
6501,lebanon,garlic,2800.0,2858.0
6502,lebanon,grapefruit (inc. pomelos),17000.0,8295.0
6503,lebanon,grapes,108000.0,62014.0
6504,lebanon,"groundnuts, with shell",7696.0,6297.0
6505,lebanon,lemons and limes,121400.0,105391.0
6506,lebanon,lentils,1600.0,1578.0
6507,lebanon,lettuce and chicory,37400.0,32805.0
6508,lebanon,lupins,150.0,88.0
6509,lebanon,maize,4700.0,3000.0
6510,lebanon,"melons, other (inc.cantaloupes)",14000.0,17694.0
6511,lebanon,nuts nes,2483.0,3449.0
6512,lebanon,oats,220.0,132.0
6513,lebanon,okra,2400.0,973.0
6514,lebanon,olives,79000.0,134500.0
6515,lebanon,"onions, dry",86500.0,81396.0
6516,lebanon,oranges,177000.0,166454.0
6517,lebanon,peaches and nectarines,30500.0,46916.0
6518,lebanon,pears,35500.0,32202.0
6519,lebanon,"peas, dry",2500.0,4007.0
6520,lebanon,"peas, green",4900.0,9518.0
6521,lebanon,plums and sloes,23800.0,35074.0
6522,lebanon,potatoes,425000.0,572109.0
6523,lebanon,pulses nes,497.0,601.0
6524,lebanon,"pumpkins, squash and gourds",35675.0,29998.0
6525,lebanon,sesame seed,219.0,180.0
6526,lebanon,sorghum,580.0,311.0
6527,lebanon,spices nes,420.0,917.0
6528,lebanon,spinach,2200.0,2064.0
6529,lebanon,strawberries,3000.0,2201.0
6530,lebanon,sugar beet,1000.0,4542.0
6531,lebanon,"tangerines, mandarins, clementines, satsumas",31000.0,28903.0
6532,lebanon,taro (cocoyam),807.0,738.0
6533,lebanon,"tobacco, unmanufactured",9300.0,11810.0
6534,lebanon,tomatoes,194500.0,272488.0
6535,lebanon,"vegetables, fresh nes",18860.0,10657.0
6536,lebanon,"vegetables, leguminous nes",10800.0,13611.0
6537,lebanon,vetches,1300.0,273.0
6538,lebanon,"walnuts, with shell",2000.0,3646.0
6539,lebanon,watermelons,53100.0,60004.0
6540,lebanon,wheat,111400.0,130000.0
6541,lebanon,"cereals, total",146600.0,165443.0
6542,lebanon,"citrus fruit, total",346400.0,309043.0
6543,lebanon,fruit primary,969300.0,999775.0
6544,lebanon,oilcrops,86915.0,140977.0
6545,lebanon,"oilcrops, cake equivalent",3036.0,2485.0
6546,lebanon,"oilcrops, oil equivalent",19783.0,31557.0
6547,lebanon,"pulses, total",7547.0,12924.0
6548,lebanon,"roots and tubers, total",425807.0,572847.0
6549,lebanon,sugar crops primary,1000.0,4542.0
6550,lebanon,"treenuts, total",38783.0,37982.0
6551,lebanon,vegetables primary,599635.0,729868.0
6552,malaysia,areca nuts,618.0,206.0
6553,malaysia,bananas,279762.0,322732.0
6554,malaysia,"bastfibres, other",8228.0,7183.0
6555,malaysia,cabbages and other brassicas,60894.0,66064.0
6556,malaysia,"cashew nuts, with shell",14270.0,16692.0
6557,malaysia,cassava,68508.0,42267.0
6558,malaysia,"chillies and peppers, dry",2124.0,2370.0
6559,malaysia,"chillies and peppers, green",34823.0,27555.0
6560,malaysia,cloves,220.0,228.0
6561,malaysia,"cocoa, beans",18152.0,1005.0
6562,malaysia,coconuts,459640.0,536606.0
6563,malaysia,"coffee, green",16332.0,3559.0
6564,malaysia,coir,18400.0,21488.0
6565,malaysia,cucumbers and gherkins,76298.0,103359.0
6566,malaysia,"fruit, citrus nes",6000.0,3109.0
6567,malaysia,"fruit, fresh nes",99500.0,115537.0
6568,malaysia,"fruit, tropical fresh nes",95125.0,61342.0
6569,malaysia,ginger,9402.0,11205.0
6570,malaysia,grapefruit (inc. pomelos),8515.0,15109.0
6571,malaysia,"groundnuts, with shell",657.0,262.0
6572,malaysia,lemons and limes,4885.0,6504.0
6573,malaysia,lettuce and chicory,19662.0,48738.0
6574,malaysia,maize,36396.0,53773.0
6575,malaysia,"mangoes, mangosteens, guavas",21302.0,80841.0
6576,malaysia,"nutmeg, mace and cardamoms",179.0,34.0
6577,malaysia,oil palm fruit,85705499.0,99065364.0
6578,malaysia,oilseeds nes,167354.0,205583.0
6579,malaysia,okra,25739.0,58204.0
6580,malaysia,oranges,20586.0,11010.0
6581,malaysia,papayas,45812.0,53675.0
6582,malaysia,pepper (piper spp.),21915.0,33940.0
6583,malaysia,pineapples,357654.0,299912.0
6584,malaysia,"pumpkins, squash and gourds",11185.0,25811.0
6585,malaysia,"rice, paddy",2511043.0,2912203.0
6586,malaysia,"rice, paddy (rice milled equivalent)",1674866.0,1942439.0
6587,malaysia,roots and tubers nes,6366.0,2574.0
6588,malaysia,"rubber, natural",857286.0,639830.0
6589,malaysia,spices nes,912.0,750.0
6590,malaysia,spinach,51240.0,77761.0
6591,malaysia,sugar cane,350000.0,20618.0
6592,malaysia,sweet potatoes,13495.0,56323.0
6593,malaysia,tea,7223.0,6621.0
6594,malaysia,"tobacco, unmanufactured",2473.0,1026.0
6595,malaysia,tomatoes,29902.0,176505.0
6596,malaysia,"vegetables, fresh nes",405506.0,702215.0
6597,malaysia,watermelons,238671.0,144213.0
6598,malaysia,"cereals, total",2547439.0,2965976.0
6599,malaysia,"citrus fruit, total",39986.0,35732.0
6600,malaysia,fibre crops primary,8228.0,7183.0
6601,malaysia,fruit primary,1177812.0,1113984.0
6602,malaysia,oilcrops,86333150.0,99807815.0
6603,malaysia,"oilcrops, cake equivalent",2811445.0,3257217.0
6604,malaysia,"oilcrops, oil equivalent",18759673.0,21688135.0
6605,malaysia,"roots and tubers, total",88369.0,101164.0
6606,malaysia,sugar crops primary,350000.0,20618.0
6607,malaysia,"treenuts, total",14270.0,16692.0
6608,malaysia,vegetables primary,715249.0,1286212.0
6609,maldives,areca nuts,9.0,27.0
6610,maldives,bananas,4340.0,220.0
6611,maldives,cassava,2.0,5.0
6612,maldives,"chillies and peppers, dry",5.0,12.0
6613,maldives,"chillies and peppers, green",80.0,54.0
6614,maldives,coconuts,5170.0,272.0
6615,maldives,"fruit, fresh nes",2400.0,1934.0
6616,maldives,lemons and limes,35.0,42.0
6617,maldives,maize,94.0,165.0
6618,maldives,"mangoes, mangosteens, guavas",33.0,52.0
6619,maldives,millet,0.0,5.0
6620,maldives,nuts nes,2100.0,2139.0
6621,maldives,"onions, dry",25.0,39.0
6622,maldives,papayas,1228.0,3256.0
6623,maldives,pulses nes,78.0,101.0
6624,maldives,roots and tubers nes,2323.0,2196.0
6625,maldives,sorghum,53.0,53.0
6626,maldives,sweet potatoes,12.0,2.0
6627,maldives,taro (cocoyam),114.0,8.0
6628,maldives,tomatoes,58.0,351.0
6629,maldives,"vegetables, fresh nes",2300.0,2281.0
6630,maldives,"cereals, total",147.0,223.0
6631,maldives,"citrus fruit, total",35.0,42.0
6632,maldives,fruit primary,8036.0,5504.0
6633,maldives,oilcrops,5170.0,272.0
6634,maldives,"oilcrops, cake equivalent",414.0,22.0
6635,maldives,"oilcrops, oil equivalent",672.0,35.0
6636,maldives,"pulses, total",78.0,101.0
6637,maldives,"roots and tubers, total",2451.0,2211.0
6638,maldives,"treenuts, total",2100.0,2139.0
6639,maldives,vegetables primary,2463.0,2725.0
6640,mongolia,barley,1844.0,2512.0
6641,mongolia,cabbages and other brassicas,19034.0,21885.0
6642,mongolia,carrots and turnips,21858.0,50375.0
6643,mongolia,cereals nes,181.0,6116.0
6644,mongolia,cucumbers and gherkins,3075.0,4707.0
6645,mongolia,"fruit, fresh nes",343.0,1784.0
6646,mongolia,"hazelnuts, with shell",313.0,330.0
6647,mongolia,mushrooms and truffles,242.0,302.0
6648,mongolia,nuts nes,3500.0,5039.0
6649,mongolia,oats,1512.0,13263.0
6650,mongolia,"onions, dry",4085.0,9515.0
6651,mongolia,potatoes,151211.0,192240.0
6652,mongolia,pulses nes,1362.0,1464.0
6653,mongolia,rapeseed,4000.0,25256.0
6654,mongolia,"vegetables, fresh nes",29724.0,13065.0
6655,mongolia,wheat,388122.0,411415.0
6656,mongolia,"cereals, total",391659.0,433306.0
6657,mongolia,fruit primary,343.0,1784.0
6658,mongolia,oilcrops,4000.0,25256.0
6659,mongolia,"oilcrops, cake equivalent",2400.0,15154.0
6660,mongolia,"oilcrops, oil equivalent",1520.0,9597.0
6661,mongolia,"pulses, total",1362.0,1464.0
6662,mongolia,"roots and tubers, total",151211.0,192240.0
6663,mongolia,"treenuts, total",3813.0,5369.0
6664,mongolia,vegetables primary,78018.0,99849.0
6665,myanmar,areca nuts,115800.0,135664.0
6666,myanmar,"bastfibres, other",11600.0,368.0
6667,myanmar,"beans, dry",3375000.0,5846622.0
6668,myanmar,"cashew nuts, with shell",750.0,2043.0
6669,myanmar,cassava,477678.0,392443.0
6670,myanmar,castor oil seed,16000.0,13051.0
6671,myanmar,cereals nes,13279.0,12001.0
6672,myanmar,chick peas,434400.0,499438.0
6673,myanmar,"chillies and peppers, dry",131000.0,137110.0
6674,myanmar,coconuts,420393.0,530832.0
6675,myanmar,"coffee, green",7000.0,8769.0
6676,myanmar,"cow peas, dry",211300.0,108021.0
6677,myanmar,fibre crops nes,150.0,150.0
6678,myanmar,"fruit, fresh nes",1388232.0,1448652.0
6679,myanmar,"fruit, tropical fresh nes",6800.0,6798.0
6680,myanmar,garlic,197600.0,208908.0
6681,myanmar,"groundnuts, with shell",1340500.0,1615715.0
6682,myanmar,jute,1024.0,12.0
6683,myanmar,lentils,1700.0,732.0
6684,myanmar,maize,1225700.0,1985765.0
6685,myanmar,"mangoes, mangosteens, guavas",1140.0,28000.0
6686,myanmar,millet,209900.0,151771.0
6687,myanmar,mustard seed,85200.0,39640.0
6688,myanmar,"onions, dry",1091800.0,1032920.0
6689,myanmar,"peas, dry",57500.0,87945.0
6690,myanmar,pigeon peas,760600.0,347395.0
6691,myanmar,plantains and others,841815.0,1340597.0
6692,myanmar,potatoes,554400.0,485823.0
6693,myanmar,"rice, paddy",32165800.0,26269814.0
6694,myanmar,"rice, paddy (rice milled equivalent)",21454589.0,17521966.0
6695,myanmar,"rubber, natural",110300.0,264943.0
6696,myanmar,seed cotton,477200.0,289399.0
6697,myanmar,sesame seed,790100.0,744498.0
6698,myanmar,sorghum,213282.0,151770.0
6699,myanmar,soybeans,253700.0,141939.0
6700,myanmar,spices nes,8000.0,9330.0
6701,myanmar,sugar cane,9562000.0,11846176.0
6702,myanmar,sugar crops nes,397300.0,484091.0
6703,myanmar,sunflower seed,779725.0,226294.0
6704,myanmar,sweet potatoes,59000.0,62631.0
6705,myanmar,tea,92600.0,132494.0
6706,myanmar,"tobacco, unmanufactured",68300.0,28018.0
6707,myanmar,"vegetables, fresh nes",3300000.0,3855510.0
6708,myanmar,wheat,179200.0,110663.0
6709,myanmar,"cereals, total",34007161.0,28681784.0
6710,myanmar,fibre crops primary,12774.0,530.0
6711,myanmar,fruit primary,2237987.0,2824047.0
6712,myanmar,oilcrops,4162818.0,3601368.0
6713,myanmar,"oilcrops, cake equivalent",1715607.0,1370597.0
6714,myanmar,"oilcrops, oil equivalent",1247071.0,1040849.0
6715,myanmar,"pulses, total",4840500.0,6890153.0
6716,myanmar,"roots and tubers, total",1091078.0,940897.0
6717,myanmar,sugar crops primary,9959300.0,12330267.0
6718,myanmar,"treenuts, total",750.0,2043.0
6719,myanmar,vegetables primary,4589400.0,5097338.0
6720,nepal,"almonds, with shell",9.0,9.0
6721,nepal,apples,39134.0,31386.0
6722,nepal,apricots,725.0,1923.0
6723,nepal,areca nuts,3977.0,5542.0
6724,nepal,bananas,88849.0,278890.0
6725,nepal,barley,23224.0,30550.0
6726,nepal,"beans, dry",25964.0,19095.0
6727,nepal,"beans, green",100.0,344.0
6728,nepal,"broad beans, horse beans, dry",5385.0,5584.0
6729,nepal,buckwheat,8300.0,11464.0
6730,nepal,cabbages and other brassicas,6618.0,12122.0
6731,nepal,chick peas,6877.0,10675.0
6732,nepal,"chillies and peppers, dry",16000.0,67167.0
6733,nepal,"chillies and peppers, green",23813.0,120462.0
6734,nepal,coconuts,357.0,468.0
6735,nepal,"coffee, green",268.0,639.0
6736,nepal,"fruit, citrus nes",4286.0,5811.0
6737,nepal,"fruit, fresh nes",686213.0,397653.0
6738,nepal,garlic,34238.0,71902.0
6739,nepal,ginger,178987.0,297512.0
6740,nepal,jute,17658.0,10578.0
6741,nepal,lemons and limes,23091.0,45655.0
6742,nepal,lentils,147725.0,251185.0
6743,nepal,lettuce and chicory,500.0,5011.0
6744,nepal,linseed,5247.0,12477.0
6745,nepal,maize,1930669.0,2653243.0
6746,nepal,"mangoes, mangosteens, guavas",121842.0,393686.0
6747,nepal,millet,292683.0,314225.0
6748,nepal,mustard seed,135494.0,209745.0
6749,nepal,"nutmeg, mace and cardamoms",7037.0,7954.0
6750,nepal,oilseeds nes,135494.0,60009.0
6751,nepal,oranges,49331.0,43773.0
6752,nepal,papayas,30227.0,15525.0
6753,nepal,peaches and nectarines,13803.0,12039.0
6754,nepal,pears,33871.0,32025.0
6755,nepal,persimmons,527.0,3085.0
